,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
30,0,2020/6/8,0,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,2801983,2847664,2898432,2941517,3002171,1964887.0,1985282.0,2005568.0,2025737.0,2045801.0,2065770.0,2085635.0,2105384.0,2125024.0,2144538.0,2163906.0,2183100.0,2202117.0,2220970.0,2239676.0,2258234.0,2276644.0,2294903.0,2313010.0,2330961.0,2348754.0,2366385.0,2383852.0,2401151.0,2418281.0,2435240.0,2452029.0,2468650.0,2485102.0,2501386.0
31,0,2020/6/9,0,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,2801983,2847664,2898432,2941517,3002171,3062290,1982019.0,2002134.0,2022121.0,2041989.0,2061751.0,2081395.0,2100909.0,2120298.0,2139563.0,2158686.0,2177642.0,2196431.0,2215065.0,2233562.0,2251911.0,2270109.0,2288154.0,2306044.0,2323779.0,2341355.0,2358770.0,2376023.0,2393112.0,2410034.0,2426788.0,2443376.0,2459797.0,2476051.0,2492137.0,2508055.0
32,0,2020/6/10,0,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,2801983,2847664,2898432,2941517,3002171,3062290,3124786,2000059.0,2020089.0,2039962.0,2059677.0,2079258.0,2098745.0,2118121.0,2137324.0,2156370.0,2175254.0,2193975.0,2212534.0,2230927.0,2249145.0,2267180.0,2285031.0,2302694.0,2320169.0,2337450.0,2354535.0,2371420.0,2388102.0,2404581.0,2420852.0,2436915.0,2452768.0,2468409.0,2483836.0,2499048.0,2514045.0
33,0,2020/6/11,0,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,2801983,2847664,2898432,2941517,3002171,3062290,3124786,3192841,2020644.0,2040461.0,2060168.0,2079754.0,2099204.0,2118527.0,2137722.0,2156783.0,2175690.0,2194444.0,2213054.0,2231536.0,2249881.0,2268058.0,2286060.0,2303909.0,2321603.0,2339139.0,2356516.0,2373732.0,2390786.0,2407676.0,2424401.0,2440959.0,2457352.0,2473578.0,2489636.0,2505522.0,2521239.0,2536786.0
34,0,2020/6/12,0,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,2801983,2847664,2898432,2941517,3002171,3062290,3124786,3192841,3252874,2044307.0,2064885.0,2085418.0,2105944.0,2126456.0,2146908.0,2167297.0,2187599.0,2207822.0,2227965.0,2248025.0,2267991.0,2287851.0,2307600.0,2327231.0,2346741.0,2366124.0,2385373.0,2404483.0,2423448.0,2442261.0,2460920.0,2479419.0,2497753.0,2515917.0,2533908.0,2551722.0,2569353.0,2586800.0,2604058.0
35,0,2020/6/13,0,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,2801983,2847664,2898432,2941517,3002171,3062290,3124786,3192841,3252874,3311312,2070261.0,2091540.0,2112864.0,2134227.0,2155590.0,2176950.0,2198286.0,2219597.0,2240880.0,2262131.0,2283339.0,2304493.0,2325586.0,2346608.0,2367554.0,2388417.0,2409189.0,2429862.0,2450429.0,2470883.0,2491218.0,2511425.0,2531500.0,2551436.0,2571226.0,2590865.0,2610347.0,2629665.0,2648816.0,2667794.0
36,0,2020/6/14,0,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,2801983,2847664,2898432,2941517,3002171,3062290,3124786,3192841,3252874,3311312,3370208,2096048.0,2117579.0,2139127.0,2160648.0,2182131.0,2203546.0,2224880.0,2246181.0,2267421.0,2288587.0,2309667.0,2330653.0,2351538.0,2372316.0,2392985.0,2413535.0,2433958.0,2454246.0,2474394.0,2494396.0,2514246.0,2533939.0,2553467.0,2572827.0,2592012.0,2611017.0,2629839.0,2648472.0,2666912.0,2685155.0
37,0,2020/6/15,0,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,2801983,2847664,2898432,2941517,3002171,3062290,3124786,3192841,3252874,3311312,3370208,3438244,2115389.0,2136371.0,2157267.0,2178058.0,2198712.0,2219208.0,2239581.0,2259841.0,2279966.0,2299942.0,2319762.0,2339418.0,2358908.0,2378232.0,2397384.0,2416356.0,2435143.0,2453741.0,2472146.0,2490355.0,2508363.0,2526169.0,2543766.0,2561154.0,2578329.0,2595288.0,2612030.0,2628551.0,2644851.0,2660927.0
38,0,2020/6/16,0,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,2801983,2847664,2898432,2941517,3002171,3062290,3124786,3192841,3252874,3311312,3370208,3438244,3506364,2135075.0,2156063.0,2176979.0,2197796.0,2218501.0,2239132.0,2259705.0,2280159.0,2300500.0,2320720.0,2340814.0,2360777.0,2380608.0,2400299.0,2419840.0,2439226.0,2458452.0,2477514.0,2496406.0,2515125.0,2533665.0,2552021.0,2570189.0,2588166.0,2605949.0,2623532.0,2640914.0,2658091.0,2675061.0,2691820.0
39,0,2020/6/17,0,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,2801983,2847664,2898432,2941517,3002171,3062290,3124786,3192841,3252874,3311312,3370208,3438244,3506364,3582184,2159565.0,2181419.0,2203281.0,2225148.0,2247069.0,2269073.0,2291116.0,2313132.0,2335138.0,2357131.0,2379109.0,2401066.0,2422994.0,2444876.0,2466701.0,2488464.0,2510157.0,2531774.0,2553306.0,2574744.0,2596079.0,2617304.0,2638412.0,2659395.0,2680246.0,2700958.0,2721524.0,2741937.0,2762192.0,2782281.0
40,0,2020/6/18,0,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,2801983,2847664,2898432,2941517,3002171,3062290,3124786,3192841,3252874,3311312,3370208,3438244,3506364,3582184,3654445,2186164.0,2209152.0,2232265.0,2255560.0,2279079.0,2302797.0,2326671.0,2350643.0,2374734.0,2398944.0,2423272.0,2447708.0,2472233.0,2496832.0,2521491.0,2546206.0,2570966.0,2595759.0,2620575.0,2645400.0,2670222.0,2695030.0,2719814.0,2744563.0,2769264.0,2793907.0,2818479.0,2842971.0,2867372.0,2891670.0
41,0,2020/6/19,0,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,2801983,2847664,2898432,2941517,3002171,3062290,3124786,3192841,3252874,3311312,3370208,3438244,3506364,3582184,3654445,3716980,2215043.0,2239191.0,2263606.0,2288333.0,2313360.0,2338655.0,2364175.0,2389905.0,2415851.0,2442015.0,2468388.0,2494952.0,2521692.0,2548591.0,2575640.0,2602828.0,2630143.0,2657571.0,2685096.0,2712705.0,2740384.0,2768118.0,2795893.0,2823696.0,2851511.0,2879323.0,2907119.0,2934882.0,2962600.0,2990257.0
42,0,2020/6/20,0,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,2801983,2847664,2898432,2941517,3002171,3062290,3124786,3192841,3252874,3311312,3370208,3438244,3506364,3582184,3654445,3716980,3777456,2247804.0,2273357.0,2299284.0,2325576.0,2352208.0,2379145.0,2406372.0,2433898.0,2461714.0,2489810.0,2518172.0,2546783.0,2575626.0,2604691.0,2633965.0,2663433.0,2693079.0,2722888.0,2752842.0,2782926.0,2813123.0,2843417.0,2873789.0,2904223.0,2934701.0,2965205.0,2995718.0,3026221.0,3056698.0,3087131.0
